time,seconds_elapsed,z,y,x
1700823729066710000,0.2337099609375,7.704541206359863,-0.013168109580874443,-1.8279730081558228
1700823729077331000,0.2443310546875,8.057685852050781,0.3579331636428833,-1.2988544702529907
1700823729087626500,0.25462646484375,8.631096839904785,0.5027823448181152,-0.8212111592292786
1700823729097795800,0.2647958984375,9.191340446472168,0.5997475385665894,-0.5626373887062073
1700823729107864800,0.27486474609375,9.331400871276855,0.7158663272857666,-0.31603461503982544
1700823729117895000,0.28489501953125,9.750386238098145,0.4345476031303406,-0.6787561774253845
1700823729127868000,0.294867919921875,9.891644477844238,-0.013168109580874443,-1.2342109680175781
1700823729137887500,0.304887451171875,10.104728698730469,0.0011971008498221636,-1.1456254720687866
1700823729147967700,0.3149677734375,10.134655952453613,0.1999158412218094,-0.8583213090896606
1700823729158049800,0.3250498046875,9.822212219238281,0.3447650372982025,-0.6524199843406677
1700823729168429300,0.33542919921875,9.409213066101074,0.4728548228740692,-0.7182605266571045
1700823729178360800,0.34536083984375,9.181763648986816,0.46088382601737976,-1.260547161102295
1700823729188204300,0.355204345703125,9.715670585632324,0.016759412363171577,-2.0805611610412598
1700823729198672100,0.365672119140625,9.548076629638672,0.16160862147808075,-1.7573440074920654
1700823729208258600,0.375258544921875,9.697713851928711,0.28730419278144836,-1.260547161102295
1700823729218547700,0.385547607421875,9.786299705505371,0.6476315855979919,-0.8475474119186401
1700823729228345300,0.395345458984375,9.329007148742676,0.9397241473197937,-0.43933600187301636
1700823729238201000,0.405201171875,9.32661247253418,1.161187767982483,-0.6117185354232788
1700823729248116500,0.415116455078125,9.601945877075195,1.0283095836639404,-1.0091559886932373
1700823729258064000,0.42506396484375,9.77672290802002,0.6476315855979919,-1.434126853942871
1700823729268321300,0.4353212890625,10.065223693847656,0.3866635859012604,-1.622071623802185
1700823729278165800,0.445165771484375,10.02811336517334,0.30526071786880493,-1.5430630445480347
1700823729288075300,0.4550751953125,9.850942611694336,0.3603273630142212,-1.4856021404266357
1700823729298056700,0.465056640625,9.701305389404297,0.788889467716217,-1.43532395362854
1700823729308153900,0.47515380859375,9.534908294677734,1.1863269805908203,-1.4676456451416016
1700823729318197500,0.485197509765625,9.3026704788208,1.3263877630233765,-1.5059528350830078
1700823729328050200,0.49505029296875,9.750386238098145,1.136048674583435,-1.0438719987869263
1700823729337963000,0.504962890625,10.424354553222656,0.49799394607543945,-1.2701239585876465
1700823729348058000,0.51505810546875,10.253169059753418,0.2932897210121155,-1.6819267272949219
1700823729357975600,0.5249755859375,10.012551307678223,0.1364694982767105,-2.074575662612915
1700823729368259800,0.535259765625,11.401188850402832,0.017956512048840523,-2.160767078399658
1700823729378137300,0.545137451171875,12.11825180053711,0.1999158412218094,-2.079364061355591
1700823729388010800,0.5550107421875,11.589133262634277,0.2885012924671173,-2.0865468978881836
1700823729397959400,0.56495947265625,9.319430351257324,0.4165911078453064,-1.8555063009262085
1700823729408002600,0.57500244140625,7.961917877197266,0.35434186458587646,-1.5466543436050415
1700823729418133200,0.58513330078125,8.401253700256348,0.2621650993824005,-1.7381904125213623
1700823729428013600,0.595013671875,8.890868186950684,0.5722141861915588,-1.7573440074920654
1700823729438024000,0.60502392578125,9.01895809173584,0.8044517636299133,-1.2952631711959839
1700823729448043000,0.61504296875,8.904036521911621,0.9600749015808105,-0.8595184087753296
1700823729457967400,0.62496728515625,9.494206428527832,0.889445960521698,-0.9911994934082031
1700823729468006700,0.635006591796875,9.928754806518555,0.768538773059845,-1.403002142906189
1700823729478526000,0.64552587890625,9.945513725280762,0.8942343592643738,-1.8279730081558228
1700823729488213000,0.655212890625,9.611522674560547,0.9720458984375,-1.8626888990402222
1700823729498059500,0.6650595703125,9.519346237182617,0.7182605266571045,-1.502361536026001
1700823729507980800,0.674980712890625,9.71926212310791,0.547075092792511,-0.788889467716217
1700823729517943300,0.684943359375,9.907206535339355,0.5494692921638489,-0.2693476974964142
1700823729527890700,0.694890625,9.93474006652832,0.5829881429672241,-0.25737667083740234
1700823729537912800,0.704912841796875,9.886856079101562,0.6775590777397156,-0.3531447649002075
1700823729548017400,0.715017333984375,9.84256362915039,0.9660604000091553,-0.585382342338562
1700823729557968100,0.724968017578125,9.624691009521484,1.2856862545013428,-0.9397241473197937
1700823729567937500,0.7349375,9.368511199951172,1.314416766166687,-1.2234370708465576
1700823729577940700,0.744940673828125,9.26795482635498,1.169567584991455,-1.4209587574005127
1700823729587986400,0.754986328125,8.773551940917969,1.0570400953292847,-1.2078747749328613
1700823729598244600,0.76524462890625,9.253589630126953,0.7350199222564697,-1.0534487962722778
1700823729608053800,0.7750537109375,9.821015357971191,0.8535329103469849,-0.8008604645729065
1700823729618002000,0.785001953125,10.253169059753418,1.07379949092865,-0.46088382601737976
1700823729627936000,0.79493603515625,10.193313598632812,0.99479079246521,-0.46567222476005554
1700823729637952500,0.804952392578125,9.551667213439941,1.1192892789840698,-0.6871358752250671
1700823729648070100,0.815070068359375,9.151836395263672,1.292868971824646,-1.137245774269104
1700823729657982200,0.824982177734375,8.801085472106934,1.4209587574005127,-1.416170358657837
1700823729667925500,0.834925537109375,8.676587104797363,1.4700398445129395,-1.43532395362854
1700823729677931300,0.84493115234375,8.913613319396973,1.3479355573654175,-1.521515130996704
1700823729687897600,0.854897705078125,9.718064308166504,1.169567584991455,-1.8854337930679321
1700823729697949400,0.864949462890625,10.078392028808594,1.6950948238372803,-1.3180080652236938
1700823729708240100,0.875240234375,9.634267807006836,1.6424223184585571,-0.6572083830833435
