time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1700823832447805000,103.61480493164062,-0.6538439989089966,-0.22662188112735748,-0.658528208732605,0.29575538635253906,-1.5406945943832397,0.09331114590167999,2.3825552463531494
1700823832457883000,103.6248828125,-0.6524255275726318,-0.2263064831495285,-0.6595820188522339,0.2967793047428131,-1.5431909561157227,0.09635335952043533,2.3815064430236816
1700823832467797000,103.634796875,-0.6508539319038391,-0.22602538764476776,-0.6608471274375916,0.2976287007331848,-1.5462859869003296,0.09931832551956177,2.380711078643799
1700823832477802000,103.64480200195312,-0.6494607925415039,-0.22585593163967133,-0.6618927717208862,0.29847559332847595,-1.548906922340393,0.10192491114139557,2.379739284515381
1700823832487798000,103.65479809570313,-0.6506550908088684,-0.2216891050338745,-0.6622619032859802,0.2981797158718109,-1.546127438545227,0.10666195303201675,2.386229991912842
1700823832497884000,103.6648837890625,-0.6509571671485901,-0.2216118574142456,-0.6614723205566406,0.29932811856269836,-1.5439525842666626,0.10768288373947144,2.3844354152679443
1700823832507803000,103.67480297851563,-0.6520630717277527,-0.22135770320892334,-0.6598419547080994,0.30070456862449646,-1.5393881797790527,0.10836857557296753,2.3824269771575928
1700823832517879000,103.68487915039063,-0.6534076929092407,-0.22063548862934113,-0.6580820083618164,0.30216965079307556,-1.534071683883667,0.10959422588348389,2.380920648574829
1700823832527793000,103.69479296875,-0.654737114906311,-0.21898023784160614,-0.6566071510314941,0.30370062589645386,-1.5286892652511597,0.112310990691185,2.38065505027771
1700823832537881000,103.70488110351563,-0.6562592387199402,-0.2159174084663391,-0.6552042365074158,0.30563223361968994,-1.522269368171692,0.11737681925296783,2.3817224502563477
1700823832547805000,103.71480493164063,-0.6583610773086548,-0.21160757541656494,-0.6532999277114868,0.30819183588027954,-1.5134795904159546,0.12437544763088226,2.383413076400757
1700823832557888000,103.72488793945313,-0.6609170436859131,-0.20700153708457947,-0.6507184505462646,0.31129512190818787,-1.5027213096618652,0.13189132511615753,2.384453296661377
1700823832567798000,103.73479809570313,-0.6634870767593384,-0.20297871530056,-0.6479690074920654,0.31419864296913147,-1.4920930862426758,0.1382746696472168,2.3848812580108643
1700823832577872000,103.74487182617187,-0.6658099293708801,-0.2004784643650055,-0.6452394127845764,0.3164989650249481,-1.4828506708145142,0.14195036888122559,2.384129762649536
1700823832587793000,103.75479296875,-0.6680669784545898,-0.19972647726535797,-0.642162024974823,0.3184709846973419,-1.4741920232772827,0.1426418572664261,2.381441116333008
1700823832597810000,103.76480981445313,-0.67018061876297,-0.20014110207557678,-0.6387799978256226,0.3205646872520447,-1.465744137763977,0.14175350964069366,2.3769092559814453
