time,seconds_elapsed,z,y,x
1700823729053700000,0.2207001953125,-0.443869948387146,0.029474247246980667,0.6422484517097473
1700823729062984000,0.22998388671875,-0.32475122809410095,-0.11285735666751862,0.6239224672317505
1700823729072990000,0.239989990234375,-0.18364135921001434,-0.27779096364974976,0.5701663494110107
1700823729082996000,0.249995849609375,-0.08223773539066315,-0.4488332271575928,0.44860416650772095
1700823729092927000,0.259927001953125,-0.06146831437945366,-0.5710062980651855,0.24579690396785736
1700823729102929000,0.269928955078125,-0.08101600408554077,-0.5899431109428406,0.03199406713247299
1700823729112997000,0.2799970703125,-0.12866349518299103,-0.5056437253952026,-0.15676330029964447
1700823729122965000,0.289965087890625,-0.18241962790489197,-0.3914119005203247,-0.30031663179397583
1700823729133038000,0.3000380859375,-0.24045182764530182,-0.3400992155075073,-0.37545305490493774
1700823729142947000,0.309947021484375,-0.25389087200164795,-0.2955060601234436,-0.38095083832740784
1700823729153102000,0.32010205078125,-0.21479548513889313,-0.2393064647912979,-0.3381902575492859
1700823729163343000,0.330343017578125,-0.1952477991580963,-0.14828753471374512,-0.24778221547603607
1700823729173091000,0.340091064453125,-0.22029328346252441,-0.12690725922584534,-0.1097266674041748
1700823729183182000,0.35018212890625,-0.26427558064460754,-0.1696678251028061,0.028939740732312202
1700823729193162000,0.360161865234375,-0.30031663179397583,-0.19165897369384766,0.10468703508377075
1700823729203148000,0.37014794921875,-0.2771037518978119,-0.24785856902599335,0.14928019046783447
1700823729213059000,0.38005908203125,-0.19463694095611572,-0.23869559168815613,0.19081902503967285
1700823729223034000,0.3900341796875,-0.17325665056705475,-0.24908030033111572,0.2335795909166336
1700823729232973000,0.39997314453125,-0.30947959423065186,-0.09147707372903824,0.28611400723457336
1700823729242988000,0.409988037109375,-0.41149410605430603,-0.048105638474226,0.24090997874736786
1700823729252936000,0.41993603515625,-0.47685667872428894,-0.0022907445672899485,0.17004960775375366
1700823729263180000,0.430179931640625,-0.47685667872428894,0.07223481684923172,0.11995866149663925
1700823729272986000,0.439986083984375,-0.4292092025279999,0.13454307615756989,0.09980010986328125
1700823729282970000,0.44997021484375,-0.37484219670295715,0.1791362315416336,0.11446087807416916
1700823729293155000,0.460155029296875,-0.33880114555358887,0.18157969415187836,0.15172365307807922
1700823729303026000,0.47002587890625,-0.30947959423065186,0.12721268832683563,0.1834886521100998
1700823729313011000,0.480010986328125,-0.2917645275592804,0.02275473065674305,0.18471038341522217
1700823729323113000,0.490113037109375,-0.2758820056915283,-0.09575312584638596,0.11385001242160797
1700823729333142000,0.50014208984375,-0.25816693902015686,-0.18677204847335815,-0.0022143865935504436
1700823729342954000,0.5099541015625,-0.26366472244262695,-0.1892155110836029,-0.08712465316057205
1700823729353314000,0.52031396484375,-0.24289529025554657,-0.13607023656368256,-0.10300715267658234
1700823729362958000,0.5299580078125,-0.20441077649593353,-0.14217889308929443,-0.07612907886505127
1700823729372964000,0.539964111328125,-0.15737415850162506,-0.18860463798046112,-0.021762074902653694
1700823729382970000,0.54997021484375,-0.11155926436185837,-0.20631973445415497,0.082085020840168
1700823729392945000,0.55994482421875,-0.07246389240026474,-0.11102475970983505,0.24457517266273499
1700823729402971000,0.569970947265625,-0.0339793786406517,0.059406645596027374,0.4406629204750061
1700823729413142000,0.58014208984375,0.019776761531829834,0.12232576310634613,0.5799401998519897
1700823729422977000,0.58997705078125,0.06253732740879059,-0.08109235763549805,0.5738315582275391
1700823729432946000,0.59994580078125,0.11629346758127213,-0.37308594584465027,0.4522693455219269
1700823729442937000,0.60993701171875,0.22258402407169342,-0.5135849714279175,0.2903900742530823
1700823729452921000,0.619921142578125,0.31238120794296265,-0.5032002329826355,0.122402124106884
1700823729462934000,0.62993408203125,0.315435528755188,-0.4482223689556122,-0.033368512988090515
1700823729472955000,0.639954833984375,0.23113614320755005,-0.4115704596042633,-0.14149166643619537
1700823729482991000,0.6499912109375,0.13889548182487488,-0.3455969989299774,-0.14332425594329834
1700823729492935000,0.659934814453125,0.09613491594791412,-0.28817567229270935,-0.05719225853681564
1700823729502922000,0.669921875,0.10529789328575134,-0.2454151064157486,0.03321579843759537
1700823729512953000,0.679953125,0.14133894443511963,-0.1941024363040924,0.05826127156615257
1700823729522891000,0.68989111328125,0.16088663041591644,-0.15073099732398987,0.039935316890478134
1700823729532943000,0.699943115234375,0.122402124106884,-0.16233743727207184,0.030772335827350616
1700823729542917000,0.709917236328125,-0.09078984707593918,-0.22159136831760406,0.11934779584407806
1700823729553043000,0.72004296875,-0.19341520965099335,-0.3828597962856293,0.1938733607530594
1700823729562963000,0.729962890625,-0.28443413972854614,-0.3969096839427948,0.2592359483242035
1700823729572901000,0.739901123046875,-0.3375793993473053,-0.3608686327934265,0.2903900742530823
1700823729583078000,0.750077880859375,-0.30947959423065186,-0.20876319706439972,0.25740334391593933
1700823729592962000,0.759962158203125,-0.19708040356636047,0.024587325751781464,0.17737999558448792
1700823729602926000,0.769926025390625,-0.05047274008393288,0.18035796284675598,0.08330674469470978
1700823729613195000,0.780195068359375,0.08391761034727097,0.28725937008857727,0.057650405913591385
1700823729623013000,0.79001318359375,0.1126282811164856,0.3446807265281677,0.14928019046783447
1700823729632978000,0.79997802734375,0.0264962799847126,0.35873061418533325,0.33253976702690125
1700823729642918000,0.80991796875,-0.09934195876121521,0.2713768780231476,0.5610033869743347
1700823729652980000,0.81997998046875,-0.2111303061246872,0.1082758679986,0.7485389709472656
1700823729663031000,0.830031005859375,-0.2618321180343628,-0.03039054572582245,0.838336169719696
