time,seconds_elapsed,z,y,x
1699090656643678500,0.139678466796875,-1.9125442504882812,-0.2057812213897705,0.38386720418930054
1699090656659691300,0.155691162109375,-0.9979591369628906,-0.7839808464050293,-0.48642510175704956
1699090656672821200,0.1688212890625,-0.5849599838256836,-0.989882230758667,-0.1404629349708557
1699090656684216600,0.180216552734375,-0.33896923065185547,-0.9587572813034058,0.3249984085559845
1699090656694705700,0.19070556640625,-0.3332843780517578,-0.7358835935592651,0.15784800052642822
1699090656704939300,0.200939208984375,-0.10061168670654297,-0.5175986289978027,0.0710863471031189
1699090656715151000,0.211151123046875,-0.9702568054199219,-0.5153892040252686,-0.03697389364242554
1699090656725206000,0.2212060546875,-0.9336585998535156,-0.5082440376281738,0.22189238667488098
1699090656735228200,0.231228271484375,0.3665609359741211,-0.47860658168792725,0.41990333795547485
1699090656745190100,0.241190185546875,0.022147178649902344,-0.5461231470108032,0.29184490442276
1699090656755226000,0.25122607421875,0.2706136703491211,-0.5049110651016235,0.25276845693588257
1699090656765180400,0.261180419921875,0.9891901016235352,-0.3953193426132202,0.19509446620941162
1699090656775175700,0.27117578125,1.4801359176635742,-0.3562612533569336,0.10615386068820953
1699090656785177300,0.28117724609375,1.565694808959961,-0.3025674819946289,0.10477083921432495
1699090656795206100,0.2912060546875,1.1788597106933594,-0.29978764057159424,0.16622291505336761
1699090656805175000,0.301175048828125,0.4647254943847656,-0.3692207336425781,0.12890568375587463
1699090656815153700,0.311153564453125,-0.41869163513183594,-0.5852906703948975,0.00034561753273010254
1699090656825154800,0.32115478515625,-1.289504051208496,-0.7616957426071167,-0.15938785672187805
1699090656835145500,0.3311455078125,-1.5437679290771484,-0.6204061508178711,0.5102519392967224
1699090656845237200,0.3412373046875,-0.8197965621948242,-0.4992743134498596,-0.7010533213615417
1699090656855333000,0.3513330078125,-1.0827617645263672,-0.5182440876960754,-0.4356246292591095
1699090656865189000,0.361189208984375,-1.5486793518066406,-0.5523248314857483,0.07059112191200256
1699090656875252500,0.37125244140625,-1.4643430709838867,-0.39089518785476685,0.36204609274864197
1699090656885186800,0.381186767578125,-0.8746232986450195,-0.2175973653793335,0.19895415008068085
1699090656895137800,0.3911376953125,-0.5383872985839844,-0.09122753143310547,0.27746450901031494
1699090656905112000,0.401112060546875,0.2628011703491211,-0.07631909847259521,-0.20754188299179077
1699090656915508500,0.411508544921875,0.2661600112915039,-0.2907768487930298,-0.07526421546936035
1699090656925302800,0.421302734375,-0.5817441940307617,-0.512086033821106,0.39388594031333923
1699090656935246300,0.431246337890625,-1.5628690719604492,-0.4416125416755676,1.0037916898727417
1699090656945256200,0.441256103515625,-2.3480515480041504,-0.3720529079437256,1.4580098390579224
1699090656955224000,0.45122412109375,-3.0222277641296387,-0.12259191274642944,2.3860745429992676
1699090656965177000,0.461177001953125,-2.180025100708008,0.09941911697387695,1.9685529470443726
1699090656975235600,0.471235595703125,1.9502134323120117,0.3051237463951111,1.4211889505386353
1699090656985130200,0.481130126953125,9.771930694580078,1.3136780261993408,4.2717742919921875
1699090656995124200,0.491124267578125,7.382391929626465,0.8016934394836426,3.8955087661743164
1699090657005098500,0.501098388671875,-0.5301628112792969,-0.6324199438095093,1.3728244304656982
1699090657015277300,0.51127734375,-1.634756088256836,-0.7734783887863159,-0.27297019958496094
1699090657025238000,0.521238037109375,0.744816780090332,-0.2848707437515259,-1.061339259147644
1699090657035171600,0.531171630859375,2.835188865661621,-0.47464531660079956,-0.7795190811157227
1699090657045126000,0.5411259765625,0.5522136688232422,-1.8827625513076782,-0.8427528142929077
1699090657055165000,0.5511650390625,-1.2208061218261719,-2.593096971511841,0.26917216181755066
1699090657065241900,0.561241943359375,-0.47362327575683594,-2.139179229736328,1.1715482473373413
1699090657075231000,0.57123095703125,-1.0940370559692383,-1.1764676570892334,2.893796682357788
1699090657085173500,0.581173583984375,-0.6315841674804688,-0.4151341915130615,3.4684243202209473
1699090657095149300,0.5911494140625,-0.2847318649291992,-0.32375168800354004,2.819136381149292
1699090657105122000,0.6011220703125,-0.5441570281982422,-0.24897682666778564,2.6595304012298584
1699090657115147000,0.61114697265625,-0.5344533920288086,-0.402227520942688,1.6580932140350342
1699090657125168600,0.621168701171875,0.34954357147216797,-0.29604005813598633,1.0292754173278809
1699090657135185200,0.63118505859375,0.643223762512207,-0.3500775098800659,1.290813684463501
1699090657145126700,0.641126708984375,0.7786731719970703,-0.6647436618804932,1.1018675565719604
1699090657155171300,0.65117138671875,1.0156774520874023,-0.748767614364624,1.0416128635406494
1699090657165122000,0.6611220703125,0.7219200134277344,-0.824127197265625,1.4604674577713013
1699090657175118600,0.67111865234375,0.122344970703125,-0.7667232751846313,1.5873485803604126
1699090657185105400,0.68110546875,-0.17827224731445312,-0.5964206457138062,1.4869024753570557
1699090657195088600,0.691088623046875,-0.6850547790527344,-0.3504757881164551,1.5092332363128662
1699090657205237200,0.7012373046875,-0.8183794021606445,-0.15529727935791016,1.4205138683319092
1699090657215202000,0.7112021484375,-1.0686006546020508,-0.04455757141113281,1.2756203413009644
1699090657225182200,0.72118212890625,-0.5912990570068359,-0.26508545875549316,0.7983818054199219
1699090657235170600,0.731170654296875,-0.5133037567138672,-0.5027360916137695,0.5166093707084656
1699090657245127700,0.741127685546875,-0.39523983001708984,-0.4898378849029541,0.2656594216823578
1699090657255166000,0.751166015625,0.22461986541748047,-0.4178309440612793,0.45942842960357666
1699090657265140500,0.761140380859375,0.7232627868652344,-0.3911254405975342,0.746671199798584
