time,seconds_elapsed,z,y,x
1699090656643678500,0.139678466796875,9.321401596069336,2.954324722290039,-0.7441945672035217
1699090656659691300,0.155691162109375,9.321401596069336,2.954324722290039,-0.7441945672035217
1699090656672821200,0.1688212890625,9.321401596069336,2.954324722290039,-0.7441945672035217
1699090656684216600,0.180216552734375,9.38785457611084,2.754408597946167,-0.6721576452255249
1699090656694705700,0.19070556640625,9.42885684967041,2.6177260875701904,-0.6438709497451782
1699090656704939300,0.200939208984375,9.457152366638184,2.516757011413574,-0.6313295364379883
1699090656715151000,0.211151123046875,9.469673156738281,2.4630722999572754,-0.6549503803253174
1699090656725206000,0.2212060546875,9.485747337341309,2.409240245819092,-0.6217240691184998
1699090656735228200,0.231228271484375,9.519098281860352,2.2970027923583984,-0.5300366282463074
1699090656745190100,0.241190185546875,9.547476768493652,2.1897425651550293,-0.4702129364013672
1699090656755226000,0.25122607421875,9.57434368133545,2.0802958011627197,-0.41796836256980896
1699090656765180400,0.261180419921875,9.600363731384277,1.9659156799316406,-0.37226539850234985
1699090656775175700,0.27117578125,9.62536907196045,1.8454546928405762,-0.34198272228240967
1699090656785177300,0.28117724609375,9.64635181427002,1.737891435623169,-0.31306639313697815
1699090656795206100,0.2912060546875,9.66328239440918,1.6477231979370117,-0.27635619044303894
1699090656805175000,0.301175048828125,9.677112579345703,1.5687158107757568,-0.2510099709033966
1699090656815153700,0.311153564453125,9.68066120147705,1.545365571975708,-0.2589193880558014
1699090656825154800,0.32115478515625,9.684772491455078,1.5158692598342896,-0.27875104546546936
1699090656835145500,0.3311455078125,9.69003963470459,1.4787274599075317,-0.29477378726005554
1699090656845237200,0.3412373046875,9.716650009155273,1.2761927843093872,-0.3583809733390808
1699090656855333000,0.3513330078125,9.722238540649414,1.2005915641784668,-0.45501843094825745
1699090656865189000,0.361189208984375,9.730863571166992,1.128130316734314,-0.456057608127594
1699090656875252500,0.37125244140625,9.738703727722168,1.0828194618225098,-0.3943678140640259
1699090656885186800,0.381186767578125,9.742746353149414,1.05796217918396,-0.3605627715587616
1699090656895137800,0.3911376953125,9.74528980255127,1.051302433013916,-0.30739203095436096
1699090656905112000,0.401112060546875,9.746158599853516,1.030408501625061,-0.34791290760040283
1699090656915508500,0.411508544921875,9.752376556396484,0.9647446274757385,-0.3616775870323181
1699090656925302800,0.421302734375,9.753931045532227,0.9669843912124634,-0.3100888729095459
1699090656935246300,0.431246337890625,9.754630088806152,0.9755195379257202,-0.2568007707595825
1699090656945256200,0.441256103515625,9.755711555480957,0.9777859449386597,-0.20105402171611786
1699090656955224000,0.45122412109375,9.75831413269043,0.961759626865387,-0.14390476047992706
1699090656965177000,0.461177001953125,9.76246166229248,0.9288904666900635,-0.04361479729413986
1699090656975235600,0.471235595703125,9.765812873840332,0.8883858323097229,0.10032617300748825
1699090656985130200,0.481130126953125,9.767148971557617,0.8458920121192932,0.2400987446308136
1699090656995124200,0.491124267578125,9.767273902893066,0.8167868852615356,0.3218773603439331
1699090657005098500,0.501098388671875,9.765795707702637,0.8502922654151917,0.2767804265022278
1699090657015277300,0.51127734375,9.759479522705078,0.9446638226509094,0.17480792105197906
1699090657025238000,0.521238037109375,9.750165939331055,1.0450297594070435,0.11203830689191818
1699090657035171600,0.531171630859375,9.739158630371094,1.1450217962265015,0.08998900651931763
1699090657045126000,0.5411259765625,9.726094245910645,1.2518904209136963,0.0790024846792221
1699090657055165000,0.5511650390625,9.71064567565918,1.3684628009796143,0.032497260719537735
1699090657065241900,0.561241943359375,9.694890975952148,1.4759854078292847,-0.030711183324456215
1699090657075231000,0.57123095703125,9.679644584655762,1.571510910987854,-0.07222995907068253
1699090657085173500,0.581173583984375,9.664907455444336,1.6589219570159912,-0.0890086218714714
1699090657095149300,0.5911494140625,9.652046203613281,1.7339365482330322,-0.043059609830379486
1699090657105122000,0.6011220703125,9.639729499816895,1.8016166687011719,0.013595759868621826
1699090657115147000,0.61114697265625,9.630025863647461,1.8507195711135864,0.08847692608833313
1699090657125168600,0.621168701171875,9.621109008789062,1.8941696882247925,0.12951813638210297
1699090657135185200,0.63118505859375,9.614733695983887,1.9242651462554932,0.15648126602172852
1699090657145126700,0.641126708984375,9.60737419128418,1.960006833076477,0.16466514766216278
1699090657155171300,0.65117138671875,9.597818374633789,2.006920576095581,0.15668511390686035
1699090657165122000,0.6611220703125,9.585118293762207,2.0679149627685547,0.14005641639232635
1699090657175118600,0.67111865234375,9.56818675994873,2.1457834243774414,0.12570275366306305
1699090657185105400,0.68110546875,9.547980308532715,2.2340545654296875,0.12439524382352829
1699090657195088600,0.691088623046875,9.525644302368164,2.3268892765045166,0.13438618183135986
1699090657205237200,0.7012373046875,9.50334644317627,2.415423631668091,0.15008242428302765
1699090657215202000,0.7112021484375,9.48062801361084,2.5022056102752686,0.16449198126792908
1699090657225182200,0.72118212890625,9.461816787719727,2.5718986988067627,0.17246697843074799
1699090657235170600,0.731170654296875,9.447267532348633,2.6251959800720215,0.16693522036075592
1699090657245127700,0.741127685546875,9.438139915466309,2.658984661102295,0.14734035730361938
1699090657255166000,0.751166015625,9.433589935302734,2.676760196685791,0.11278576403856277
1699090657265140500,0.761140380859375,9.429349899291992,2.693150281906128,0.06855448335409164
1699090657275182800,0.771182861328125,9.420378684997559,2.7251951694488525,0.012450608424842358
1699090657285151000,0.78115087890625,9.403725624084473,2.781619071960449,-0.05413030833005905
1699090657295157500,0.791157470703125,9.378561019897461,2.8626739978790283,-0.1344837248325348
